TRE_CN,MEASYEAR,Year,RW,DIA
23T72,2023,1900,0.26,10.1
23T72,2023,1901,0.25,10.1
23T72,2023,1902,0.23,10.1
23T72,2023,1903,0.28,10.1
23T72,2023,1904,0.25,10.1
23T72,2023,1905,0.26,10.1
23T72,2023,1906,0.27,10.1
23T72,2023,1907,0.31,10.1
23T72,2023,1908,0.35,10.1
23T72,2023,1909,0.31,10.1
23T72,2023,1910,0.33,10.1
23T72,2023,1911,0.34,10.1
23T72,2023,1912,0.35,10.1
23T72,2023,1913,0.43,10.1
23T72,2023,1914,0.48,10.1
23T72,2023,1915,0.42,10.1
23T72,2023,1916,0.48,10.1
23T72,2023,1917,0.35,10.1
23T72,2023,1918,0.47,10.1
23T72,2023,1919,0.44,10.1
23T72,2023,1920,0.4,10.1
23T72,2023,1921,0.46,10.1
23T72,2023,1922,0.46,10.1
23T72,2023,1923,0.48,10.1
23T72,2023,1924,0.49,10.1
23T72,2023,1925,0.45,10.1
23T72,2023,1926,0.53,10.1
23T72,2023,1927,0.49,10.1
23T72,2023,1928,0.49,10.1
23T72,2023,1929,0.52,10.1
23T72,2023,1930,0.52,10.1
23T72,2023,1931,0.5,10.1
23T72,2023,1932,0.52,10.1
23T72,2023,1933,0.54,10.1
23T72,2023,1934,0.54,10.1
23T72,2023,1935,0.71,10.1
23T72,2023,1936,0.8,10.1
23T72,2023,1937,0.91,10.1
23T72,2023,1938,0.9,10.1
23T72,2023,1939,0.77,10.1
23T72,2023,1940,0.43,10.1
23T72,2023,1941,0.46,10.1
23T72,2023,1942,0.62,10.1
23T72,2023,1943,0.73,10.1
23T72,2023,1944,0.67,10.1
23T72,2023,1945,0.67,10.1
23T72,2023,1946,0.66,10.1
23T72,2023,1947,0.76,10.1
23T72,2023,1948,0.66,10.1
23T72,2023,1949,0.65,10.1
23T72,2023,1950,0.61,10.1
23T72,2023,1951,0.57,10.1
23T72,2023,1952,0.73,10.1
23T72,2023,1953,0.8,10.1
23T72,2023,1954,0.88,10.1
23T72,2023,1955,0.99,10.1
23T72,2023,1956,0.87,10.1
23T72,2023,1957,1.15,10.1
23T72,2023,1958,0.89,10.1
23T72,2023,1959,0.95,10.1
23T72,2023,1960,1,10.1
23T72,2023,1961,0.84,10.1
23T72,2023,1962,0.74,10.1
23T72,2023,1963,1.18,10.1
23T72,2023,1964,1.13,10.1
23T72,2023,1965,1.14,10.1
23T72,2023,1966,1.06,10.1
23T72,2023,1967,1.02,10.1
23T72,2023,1968,0.97,10.1
23T72,2023,1969,0.97,10.1
23T72,2023,1970,1.04,10.1
23T72,2023,1971,1.02,10.1
23T72,2023,1972,0.96,10.1
23T72,2023,1973,1.16,10.1
23T72,2023,1974,0.91,10.1
23T72,2023,1975,0.69,10.1
23T72,2023,1976,0.74,10.1
23T72,2023,1977,0.74,10.1
23T72,2023,1978,0.89,10.1
23T72,2023,1979,0.94,10.1
23T72,2023,1980,1.09,10.1
23T72,2023,1981,1.17,10.1
23T72,2023,1982,1.13,10.1
23T72,2023,1983,1.2,10.1
23T72,2023,1984,1.35,10.1
23T72,2023,1985,1.13,10.1
23T72,2023,1986,1.07,10.1
23T72,2023,1987,1.22,10.1
23T72,2023,1988,0.79,10.1
23T72,2023,1989,0.75,10.1
23T72,2023,1990,0.95,10.1
23T72,2023,1991,0.89,10.1
23T72,2023,1992,0.86,10.1
23T72,2023,1993,0.79,10.1
23T72,2023,1994,1.13,10.1
23T72,2023,1995,1.16,10.1
23T72,2023,1996,1.05,10.1
23T72,2023,1997,1.01,10.1
23T72,2023,1998,1.01,10.1
23T72,2023,1999,0.85,10.1
23T72,2023,2000,0.76,10.1
23T72,2023,2001,0.85,10.1
23T72,2023,2002,0.74,10.1
23T72,2023,2003,0.73,10.1
23T72,2023,2004,0.77,10.1
23T72,2023,2005,0.98,10.1
23T72,2023,2006,0.92,10.1
23T72,2023,2007,0.76,10.1
23T72,2023,2008,0.7,10.1
23T72,2023,2009,0.75,10.1
23T72,2023,2010,0.65,10.1
23T72,2023,2011,0.74,10.1
23T72,2023,2012,0.77,10.1
23T72,2023,2013,0.76,10.1
23T72,2023,2014,0.79,10.1
23T72,2023,2015,0.79,10.1
23T72,2023,2016,0.68,10.1
23T72,2023,2017,0.79,10.1
23T72,2023,2018,0.83,10.1
23T72,2023,2019,0.85,10.1
23T72,2023,2020,0.92,10.1
23T72,2023,2021,0.81,10.1
23T72,2023,2022,0.69,10.1
23T90,2023,1964,1.1,8.1
23T90,2023,1965,1.09,8.1
23T90,2023,1966,1.15,8.1
23T90,2023,1967,1.02,8.1
23T90,2023,1968,1.53,8.1
23T90,2023,1969,1.44,8.1
23T90,2023,1970,1.13,8.1
23T90,2023,1971,1.46,8.1
23T90,2023,1972,1.15,8.1
23T90,2023,1973,1.74,8.1
23T90,2023,1974,1.34,8.1
23T90,2023,1975,2.51,8.1
23T90,2023,1976,1.25,8.1
23T90,2023,1977,1.89,8.1
23T90,2023,1978,2.11,8.1
23T90,2023,1979,2.24,8.1
23T90,2023,1980,1.26,8.1
23T90,2023,1981,1.39,8.1
23T90,2023,1982,1.09,8.1
23T90,2023,1983,1.16,8.1
23T90,2023,1984,1.1,8.1
23T90,2023,1985,2.16,8.1
23T90,2023,1986,2.66,8.1
23T90,2023,1987,1.39,8.1
23T90,2023,1988,1.94,8.1
23T90,2023,1989,1.36,8.1
23T90,2023,1990,1.55,8.1
23T90,2023,1991,1.27,8.1
23T90,2023,1992,1.94,8.1
23T90,2023,1993,1.34,8.1
23T90,2023,1994,1.43,8.1
23T90,2023,1995,1.02,8.1
23T90,2023,1996,1.14,8.1
23T90,2023,1997,0.89,8.1
23T90,2023,1998,0.81,8.1
23T90,2023,1999,0.79,8.1
23T90,2023,2000,1.01,8.1
23T90,2023,2001,1.49,8.1
23T90,2023,2002,1.59,8.1
23T90,2023,2003,1.79,8.1
23T90,2023,2004,1.59,8.1
23T90,2023,2005,1.46,8.1
23T90,2023,2006,1.49,8.1
23T90,2023,2007,1.79,8.1
23T90,2023,2008,1.04,8.1
23T90,2023,2009,0.22,8.1
23T90,2023,2010,-9.99,8.1
23T90,2023,2011,0.82,8.1
23T90,2023,2012,1.02,8.1
23T90,2023,2013,1.64,8.1
23T90,2023,2014,1.68,8.1
23T90,2023,2015,1.73,8.1
23T90,2023,2016,1.27,8.1
23T90,2023,2017,1.14,8.1
23T90,2023,2018,0.88,8.1
23T90,2023,2019,1.23,8.1
23T90,2023,2020,0.97,8.1
23T90,2023,2021,0.96,8.1
23T90,2023,2022,0.99,8.1
23X1451,2023,1955,1.08,9.2
23X1451,2023,1956,1.5,9.2
23X1451,2023,1957,1.6,9.2
23X1451,2023,1958,2.49,9.2
23X1451,2023,1959,1.49,9.2
23X1451,2023,1960,1.38,9.2
23X1451,2023,1961,1.41,9.2
23X1451,2023,1962,1.4,9.2
23X1451,2023,1963,2.02,9.2
23X1451,2023,1964,2.41,9.2
23X1451,2023,1965,2.13,9.2
23X1451,2023,1966,1.86,9.2
23X1451,2023,1967,2.5,9.2
23X1451,2023,1968,2.21,9.2
23X1451,2023,1969,2.76,9.2
23X1451,2023,1970,2.32,9.2
23X1451,2023,1971,1.69,9.2
23X1451,2023,1972,1.8,9.2
23X1451,2023,1973,1.96,9.2
23X1451,2023,1974,2.16,9.2
23X1451,2023,1975,2.14,9.2
23X1451,2023,1976,1.99,9.2
23X1451,2023,1977,0.71,9.2
23X1451,2023,1978,1.89,9.2
23X1451,2023,1979,1.39,9.2
23X1451,2023,1980,1.49,9.2
23X1451,2023,1981,1.35,9.2
23X1451,2023,1982,1.51,9.2
23X1451,2023,1983,1.16,9.2
23X1451,2023,1984,0.98,9.2
23X1451,2023,1985,0.74,9.2
23X1451,2023,1986,0.72,9.2
23X1451,2023,1987,1.32,9.2
23X1451,2023,1988,0.99,9.2
23X1451,2023,1989,0.62,9.2
23X1451,2023,1990,0.72,9.2
23X1451,2023,1991,0.71,9.2
23X1451,2023,1992,0.76,9.2
23X1451,2023,1993,1.09,9.2
23X1451,2023,1994,1.36,9.2
23X1451,2023,1995,1.33,9.2
23X1451,2023,1996,1.36,9.2
23X1451,2023,1997,1.26,9.2
23X1451,2023,1998,1.58,9.2
23X1451,2023,1999,1.01,9.2
23X1451,2023,2000,1.23,9.2
23X1451,2023,2001,0.48,9.2
23X1451,2023,2002,0.54,9.2
23X1451,2023,2003,1.13,9.2
23X1451,2023,2004,1.22,9.2
23X1451,2023,2005,1.56,9.2
23X1451,2023,2006,1.64,9.2
23X1451,2023,2007,2.32,9.2
23X1451,2023,2008,2.08,9.2
23X1451,2023,2009,2.26,9.2
23X1451,2023,2010,2.27,9.2
23X1451,2023,2011,2.16,9.2
23X1451,2023,2012,2.32,9.2
23X1451,2023,2013,2.04,9.2
23X1451,2023,2014,1.91,9.2
23X1451,2023,2015,2.18,9.2
23X1451,2023,2016,2.43,9.2
23X1451,2023,2017,2.28,9.2
23X1451,2023,2018,2.13,9.2
23X1451,2023,2019,2.26,9.2
23X1451,2023,2020,2.47,9.2
23X1451,2023,2021,2.77,9.2
23X1451,2023,2022,3.22,9.2
23X1452,2023,1971,1,10.5
23X1452,2023,1972,1.26,10.5
23X1452,2023,1973,1.93,10.5
23X1452,2023,1974,2.24,10.5
23X1452,2023,1975,2.67,10.5
23X1452,2023,1976,2.25,10.5
23X1452,2023,1977,2.7,10.5
23X1452,2023,1978,2.38,10.5
23X1452,2023,1979,1.16,10.5
23X1452,2023,1980,2.74,10.5
23X1452,2023,1981,3.3,10.5
23X1452,2023,1982,2.69,10.5
23X1452,2023,1983,2.58,10.5
23X1452,2023,1984,2.7,10.5
23X1452,2023,1985,1.57,10.5
23X1452,2023,1986,1.73,10.5
23X1452,2023,1987,3.16,10.5
23X1452,2023,1988,2.23,10.5
23X1452,2023,1989,1.56,10.5
23X1452,2023,1990,1.69,10.5
23X1452,2023,1991,2.1,10.5
23X1452,2023,1992,2.72,10.5
23X1452,2023,1993,3.02,10.5
23X1452,2023,1994,4.02,10.5
23X1452,2023,1995,2.67,10.5
23X1452,2023,1996,2.58,10.5
23X1452,2023,1997,2.8,10.5
23X1452,2023,1998,2.52,10.5
23X1452,2023,1999,1.86,10.5
23X1452,2023,2000,2.26,10.5
23X1452,2023,2001,0.51,10.5
23X1452,2023,2002,0.64,10.5
23X1452,2023,2003,2.47,10.5
23X1452,2023,2004,1.62,10.5
23X1452,2023,2005,2.81,10.5
23X1452,2023,2006,0.97,10.5
23X1452,2023,2007,3.09,10.5
23X1452,2023,2008,2.67,10.5
23X1452,2023,2009,3.9,10.5
23X1452,2023,2010,3.23,10.5
23X1452,2023,2011,3.45,10.5
23X1452,2023,2012,2.58,10.5
23X1452,2023,2013,2.4,10.5
23X1452,2023,2014,1.95,10.5
23X1452,2023,2015,2.27,10.5
23X1452,2023,2016,1.74,10.5
23X1452,2023,2017,2.44,10.5
23X1452,2023,2018,1.99,10.5
23X1452,2023,2019,2.12,10.5
23X1452,2023,2020,2,10.5
23X1452,2023,2021,1.36,10.5
23X1452,2023,2022,1.1,10.5
23X1453,2023,1949,0.9,11.9
23X1453,2023,1950,0.25,11.9
23X1453,2023,1951,0.5,11.9
23X1453,2023,1952,0.62,11.9
23X1453,2023,1953,0.6,11.9
23X1453,2023,1954,0.68,11.9
23X1453,2023,1955,0.84,11.9
23X1453,2023,1956,0.88,11.9
23X1453,2023,1957,1.44,11.9
23X1453,2023,1958,1.97,11.9
23X1453,2023,1959,2.15,11.9
23X1453,2023,1960,1.93,11.9
23X1453,2023,1961,1.81,11.9
23X1453,2023,1962,2.17,11.9
23X1453,2023,1963,3.95,11.9
23X1453,2023,1964,3.47,11.9
23X1453,2023,1965,2.44,11.9
23X1453,2023,1966,1.72,11.9
23X1453,2023,1967,1.71,11.9
23X1453,2023,1968,2.15,11.9
23X1453,2023,1969,2.83,11.9
23X1453,2023,1970,2.45,11.9
23X1453,2023,1971,1.77,11.9
23X1453,2023,1972,1.74,11.9
23X1453,2023,1973,1.49,11.9
23X1453,2023,1974,2.29,11.9
23X1453,2023,1975,2.05,11.9
23X1453,2023,1976,2.7,11.9
23X1453,2023,1977,1.84,11.9
23X1453,2023,1978,2.17,11.9
23X1453,2023,1979,1.24,11.9
23X1453,2023,1980,1.16,11.9
23X1453,2023,1981,1.44,11.9
23X1453,2023,1982,1.47,11.9
23X1453,2023,1983,0.94,11.9
23X1453,2023,1984,0.84,11.9
23X1453,2023,1985,0.37,11.9
23X1453,2023,1986,0.21,11.9
23X1453,2023,1987,0.38,11.9
23X1453,2023,1988,0.34,11.9
23X1453,2023,1989,0.47,11.9
23X1453,2023,1990,0.88,11.9
23X1453,2023,1991,1.52,11.9
23X1453,2023,1992,1.58,11.9
23X1453,2023,1993,1.67,11.9
23X1453,2023,1994,2.04,11.9
23X1453,2023,1995,1.4,11.9
23X1453,2023,1996,0.76,11.9
23X1453,2023,1997,0.96,11.9
23X1453,2023,1998,1.07,11.9
23X1453,2023,1999,0.96,11.9
23X1453,2023,2000,1.05,11.9
23X1453,2023,2001,0.6,11.9
23X1453,2023,2002,0.64,11.9
23X1453,2023,2003,1.34,11.9
23X1453,2023,2004,1.41,11.9
23X1453,2023,2005,1.48,11.9
23X1453,2023,2006,1.08,11.9
23X1453,2023,2007,2.28,11.9
23X1453,2023,2008,2.3,11.9
23X1453,2023,2009,1.8,11.9
23X1453,2023,2010,1.84,11.9
23X1453,2023,2011,1.91,11.9
23X1453,2023,2012,1.75,11.9
23X1453,2023,2013,2.12,11.9
23X1453,2023,2014,1.9,11.9
23X1453,2023,2015,2.41,11.9
23X1453,2023,2016,2.43,11.9
23X1453,2023,2017,2.63,11.9
23X1453,2023,2018,2.49,11.9
23X1453,2023,2019,2.44,11.9
23X1453,2023,2020,1.95,11.9
23X1453,2023,2021,1.39,11.9
23X1511,2023,1923,0.66,5.7
23X1511,2023,1924,0.7,5.7
23X1511,2023,1925,0.62,5.7
23X1511,2023,1926,0.53,5.7
23X1511,2023,1927,0.58,5.7
23X1511,2023,1928,0.56,5.7
23X1511,2023,1929,0.88,5.7
23X1511,2023,1930,0.78,5.7
23X1511,2023,1931,1.09,5.7
23X1511,2023,1932,1.73,5.7
23X1511,2023,1933,1.24,5.7
23X1511,2023,1934,1.11,5.7
23X1511,2023,1935,1.33,5.7
23X1511,2023,1936,1.04,5.7
23X1511,2023,1937,0.91,5.7
23X1511,2023,1938,1.03,5.7
23X1511,2023,1939,0.75,5.7
23X1511,2023,1940,0.99,5.7
23X1511,2023,1941,1.1,5.7
23X1511,2023,1942,0.97,5.7
23X1511,2023,1943,0.9,5.7
23X1511,2023,1944,0.93,5.7
23X1511,2023,1945,0.82,5.7
23X1511,2023,1946,0.79,5.7
23X1511,2023,1947,0.92,5.7
23X1511,2023,1948,1.02,5.7
23X1511,2023,1949,1.02,5.7
23X1511,2023,1950,0.76,5.7
23X1511,2023,1951,0.51,5.7
23X1511,2023,1952,0.49,5.7
23X1511,2023,1953,0.85,5.7
23X1511,2023,1954,1.17,5.7
23X1511,2023,1955,1.24,5.7
23X1511,2023,1956,0.85,5.7
23X1511,2023,1957,0.57,5.7
23X1511,2023,1958,0.65,5.7
23X1511,2023,1959,0.65,5.7
23X1511,2023,1960,0.55,5.7
23X1511,2023,1961,0.66,5.7
23X1511,2023,1962,1.21,5.7
23X1511,2023,1963,1.43,5.7
23X1511,2023,1964,1.41,5.7
23X1511,2023,1965,0.81,5.7
23X1511,2023,1966,1.4,5.7
23X1511,2023,1967,0.83,5.7
23X1511,2023,1968,0.87,5.7
23X1511,2023,1969,1.18,5.7
23X1511,2023,1970,0.86,5.7
23X1511,2023,1971,0.63,5.7
23X1511,2023,1972,0.64,5.7
23X1511,2023,1973,0.66,5.7
23X1511,2023,1974,0.73,5.7
23X1511,2023,1975,0.84,5.7
23X1511,2023,1976,0.74,5.7
23X1511,2023,1977,0.76,5.7
23X1511,2023,1978,0.71,5.7
23X1511,2023,1979,0.72,5.7
23X1511,2023,1980,0.72,5.7
23X1511,2023,1981,0.7,5.7
23X1511,2023,1982,0.58,5.7
23X1511,2023,1983,0.54,5.7
23X1511,2023,1984,0.52,5.7
23X1511,2023,1985,0.53,5.7
23X1511,2023,1986,0.49,5.7
23X1511,2023,1987,0.43,5.7
23X1511,2023,1988,0.45,5.7
23X1511,2023,1989,0.48,5.7
23X1511,2023,1990,0.53,5.7
23X1511,2023,1991,0.55,5.7
23X1511,2023,1992,0.57,5.7
23X1511,2023,1993,0.43,5.7
23X1511,2023,1994,0.52,5.7
23X1511,2023,1995,0.64,5.7
23X1511,2023,1996,0.57,5.7
23X1511,2023,1997,0.59,5.7
23X1511,2023,1998,0.31,5.7
23X1511,2023,1999,0.34,5.7
23X1511,2023,2000,0.41,5.7
23X1511,2023,2001,0.33,5.7
23X1511,2023,2002,0.31,5.7
23X1511,2023,2003,0.31,5.7
23X1511,2023,2004,0.27,5.7
23X1511,2023,2005,0.32,5.7
23X1511,2023,2006,0.3,5.7
23X1511,2023,2007,0.3,5.7
23X1511,2023,2008,0.39,5.7
23X1511,2023,2009,0.39,5.7
23X1511,2023,2010,0.34,5.7
23X1511,2023,2011,0.35,5.7
23X1511,2023,2012,0.37,5.7
23X1511,2023,2013,0.34,5.7
23X1511,2023,2014,0.34,5.7
23X1511,2023,2015,0.37,5.7
23X1511,2023,2016,0.32,5.7
23X1511,2023,2017,0.26,5.7
23X1511,2023,2018,0.23,5.7
